"","Submission.Id_2023","Unique_Tag","Tree","Distance","Transect","Tag","Species_23","X","Y","ST_21","HT_21","Notes_21","Sumbission.Id_2021","ST_22","HT_22","Notes_2022","Quad_Notes_2022","Status_2022","Height_2022","Notes_22","ST_23","HT_23","Notes_2023","Crown_Class_22","Crown_Class_23","Unique_plot_23"
"2984","996b3fdc-ea20-418b-81ec-104fa082fa89","091572_0_6.69","91572",6,0,"69","ACERUB","30","90","A",5,NA,"d39eb725-f4ff-46e3-ab60-ce50df006c32","A",6.5,NA,"d6934e6c-505c-49dc-a8da-eb2ef6835aec","A","6.5",NA,"A",6.5,NA,"3","1","091572_0_6"
"2985","996b3fdc-ea20-418b-81ec-104fa082fa89","091572_0_6.19","91572",6,0,"19","TSUCAN","82","79","A",19,"HWA","d39eb725-f4ff-46e3-ab60-ce50df006c32","A",21,NA,"d6934e6c-505c-49dc-a8da-eb2ef6835aec","A","21",NA,"A",25,NA,"3","1","091572_0_6"
"2986","996b3fdc-ea20-418b-81ec-104fa082fa89","091572_0_6.62","91572",6,0,"62","ACERUB","40","50","A",4,NA,"d39eb725-f4ff-46e3-ab60-ce50df006c32","A",6,NA,"d6934e6c-505c-49dc-a8da-eb2ef6835aec","A","6",NA,"D",NA,NA,"3","1","091572_0_6"
"2987","996b3fdc-ea20-418b-81ec-104fa082fa89","091572_0_6.81","91572",6,0,"81","ACERUB","40","52","A",7,NA,"d39eb725-f4ff-46e3-ab60-ce50df006c32","A",6.5,NA,"d6934e6c-505c-49dc-a8da-eb2ef6835aec","A","6.5",NA,"D",NA,NA,"3","1","091572_0_6"
"2988","996b3fdc-ea20-418b-81ec-104fa082fa89","091572_0_6.46","91572",6,0,"46","QUERUB","5","95","A",7,NA,"d39eb725-f4ff-46e3-ab60-ce50df006c32","A",7,NA,"d6934e6c-505c-49dc-a8da-eb2ef6835aec","A","7",NA,"CFS",NA,NA,"3","1","091572_0_6"
"2989","996b3fdc-ea20-418b-81ec-104fa082fa89","091572_0_6.98","91572",6,0,"98","ACERUB","62","5","A",7,NA,"d39eb725-f4ff-46e3-ab60-ce50df006c32","A",7,NA,"d6934e6c-505c-49dc-a8da-eb2ef6835aec","A","7",NA,"D",NA,NA,"3","1","091572_0_6"
"2990","996b3fdc-ea20-418b-81ec-104fa082fa89","091572_0_6.9","91572",6,0,"9","ACERUB","22","28","A",5,NA,"d39eb725-f4ff-46e3-ab60-ce50df006c32","A",7,NA,"d6934e6c-505c-49dc-a8da-eb2ef6835aec","A","7",NA,"D",NA,NA,"3","1","091572_0_6"
"2991","996b3fdc-ea20-418b-81ec-104fa082fa89","091572_0_6.96","91572",6,0,"96","ACERUB","45","95","A",5,NA,"d39eb725-f4ff-46e3-ab60-ce50df006c32","A",6.5,NA,"d6934e6c-505c-49dc-a8da-eb2ef6835aec","A","6.5",NA,"CFS",NA,NA,"3","1","091572_0_6"
"2992","996b3fdc-ea20-418b-81ec-104fa082fa89","091572_0_6.101","91572",6,0,"101","NYSSLY","85","45","P",NA,NA,NA,"A",7,NA,"d6934e6c-505c-49dc-a8da-eb2ef6835aec","A","7",NA,"A",9.5,NA,"3","1","091572_0_6"
"2993","996b3fdc-ea20-418b-81ec-104fa082fa89","091572_0_6.94","91572",6,0,"94","ACERUB","50","60","A",5,NA,"d39eb725-f4ff-46e3-ab60-ce50df006c32","A",6,NA,"d6934e6c-505c-49dc-a8da-eb2ef6835aec","A","6",NA,"A",6,NA,"3","1","091572_0_6"
"2994","996b3fdc-ea20-418b-81ec-104fa082fa89","091572_0_6.70","91572",6,0,"70","ACERUB","20","40","A",6,NA,"d39eb725-f4ff-46e3-ab60-ce50df006c32","D",NA,NA,"d6934e6c-505c-49dc-a8da-eb2ef6835aec","D",NA,NA,"D",NA,NA,"3","1","091572_0_6"
"2995","996b3fdc-ea20-418b-81ec-104fa082fa89","091572_0_6.14","91572",6,0,"14","ACERUB","6","73","A",6,NA,"d39eb725-f4ff-46e3-ab60-ce50df006c32","A",7.5,NA,"d6934e6c-505c-49dc-a8da-eb2ef6835aec","A","7.5",NA,"D",NA,NA,"3","1","091572_0_6"
"2996","996b3fdc-ea20-418b-81ec-104fa082fa89","091572_0_6.52","91572",6,0,"52","ACERUB","30","70","A",5,NA,"d39eb725-f4ff-46e3-ab60-ce50df006c32","A",5.5,NA,"d6934e6c-505c-49dc-a8da-eb2ef6835aec","A","5.5",NA,"A",6.5,NA,"3","1","091572_0_6"
"2997","996b3fdc-ea20-418b-81ec-104fa082fa89","091572_0_6.105","91572",6,0,"105","QUERUB","12","29","P",NA,NA,NA,"A",11,"Maybe an annual, but tagged","d6934e6c-505c-49dc-a8da-eb2ef6835aec","A","11","Maybe an annual, but tagged","A",13,NA,"3","1","091572_0_6"
"2998","996b3fdc-ea20-418b-81ec-104fa082fa89","091572_0_6.5","91572",6,0,"5","ACERUB","10","40","A",6,NA,"d39eb725-f4ff-46e3-ab60-ce50df006c32","A",6.5,NA,"d6934e6c-505c-49dc-a8da-eb2ef6835aec","A","6.5",NA,"A",8,NA,"3","1","091572_0_6"
"2999","996b3fdc-ea20-418b-81ec-104fa082fa89","091572_0_6.75","91572",6,0,"75","QUERUB","5","5","A",19,NA,"d39eb725-f4ff-46e3-ab60-ce50df006c32","A",21.5,NA,"d6934e6c-505c-49dc-a8da-eb2ef6835aec","A","21.5",NA,"A",26.5,NA,"3","1","091572_0_6"
"3000","996b3fdc-ea20-418b-81ec-104fa082fa89","091572_0_6.60","91572",6,0,"60","TSUCAN","92","83","A",13,"HWA","d39eb725-f4ff-46e3-ab60-ce50df006c32","A",13.5,NA,"d6934e6c-505c-49dc-a8da-eb2ef6835aec","A","13.5",NA,"A",16.5,NA,"3","1","091572_0_6"
"3001","996b3fdc-ea20-418b-81ec-104fa082fa89","091572_0_6.66","91572",6,0,"66","ACERUB","45","26","A",7,NA,"d39eb725-f4ff-46e3-ab60-ce50df006c32","A",7,NA,"d6934e6c-505c-49dc-a8da-eb2ef6835aec","A","7",NA,"D",NA,NA,"3","1","091572_0_6"
"3002","996b3fdc-ea20-418b-81ec-104fa082fa89","091572_0_6.55","91572",6,0,"55","ACERUB","28","32","A",4,NA,"d39eb725-f4ff-46e3-ab60-ce50df006c32","D",NA,NA,"d6934e6c-505c-49dc-a8da-eb2ef6835aec","D",NA,NA,"D",NA,NA,"3","1","091572_0_6"
"3003","996b3fdc-ea20-418b-81ec-104fa082fa89","091572_0_6.84","91572",6,0,"84","ACERUB","28","93","A",5,NA,"d39eb725-f4ff-46e3-ab60-ce50df006c32","A",6,NA,"d6934e6c-505c-49dc-a8da-eb2ef6835aec","A","6",NA,"A",6,NA,"3","1","091572_0_6"
"3004","9ab4535c-0f26-48c9-a186-a7d55aa6b41d","241665_0_6.42","241665",6,0,"42","ACERUB","59","93","A",5,NA,"1d7a1c74-f2b2-4f6c-acbc-9471fb7045ea","A",4,"Broke","4f4ffb43-a15f-438d-bcb9-6b9ad26a17e2","A","4","Broke","CFS",NA,NA,"1","1","241665_0_6"
"3005","9ab4535c-0f26-48c9-a186-a7d55aa6b41d","241665_0_6.23","241665",6,0,"23","ACERUB","31","32","A",5,NA,"1d7a1c74-f2b2-4f6c-acbc-9471fb7045ea","A",6,NA,"4f4ffb43-a15f-438d-bcb9-6b9ad26a17e2","A","6",NA,"A",7,NA,"1","1","241665_0_6"
"3006","9ab4535c-0f26-48c9-a186-a7d55aa6b41d","241665_0_6.89","241665",6,0,"89","QUERUB","20","25","A",19,NA,"1d7a1c74-f2b2-4f6c-acbc-9471fb7045ea","A",21,NA,"4f4ffb43-a15f-438d-bcb9-6b9ad26a17e2","A","21",NA,"A",21,NA,"1","1","241665_0_6"
"3007","9ab4535c-0f26-48c9-a186-a7d55aa6b41d","241665_0_6.31","241665",6,0,"31","QUERUB","52","43","A",14,"Strange form","1d7a1c74-f2b2-4f6c-acbc-9471fb7045ea","A",16,NA,"4f4ffb43-a15f-438d-bcb9-6b9ad26a17e2","A","16",NA,"CFS",NA,NA,"1","1","241665_0_6"
"3008","9ab4535c-0f26-48c9-a186-a7d55aa6b41d","241665_0_6.25","241665",6,0,"25","ACERUB","10","92","A",5,NA,"1d7a1c74-f2b2-4f6c-acbc-9471fb7045ea","A",6,NA,"4f4ffb43-a15f-438d-bcb9-6b9ad26a17e2","A","6",NA,"A",6.5,NA,"1","1","241665_0_6"
"3009","9f4f7cc7-e7ce-43e0-91a2-19e2d0006762","072007_0_6.97","72007",6,0,"97","ACERUB","12","30","A",6,NA,"c7128c14-c20e-4e9b-a8e6-8625deb79781","A",6,NA,"05791777-aeaa-4cf8-aebd-0f90764bcbf3","A","6",NA,"A",6,NA,"2","1","072007_0_6"
"3010","9f4f7cc7-e7ce-43e0-91a2-19e2d0006762","072007_0_6.3","72007",6,0,"3","ACERUB","5","57","A",4,NA,"c7128c14-c20e-4e9b-a8e6-8625deb79781","A",5,NA,"05791777-aeaa-4cf8-aebd-0f90764bcbf3","A","5",NA,"A",5,NA,"2","1","072007_0_6"
"3011","9f4f7cc7-e7ce-43e0-91a2-19e2d0006762","072007_0_6.19","72007",6,0,"19","ACERUB","69","24","A",6,NA,"c7128c14-c20e-4e9b-a8e6-8625deb79781","A",7,NA,"05791777-aeaa-4cf8-aebd-0f90764bcbf3","A","7",NA,"A",8,NA,"2","1","072007_0_6"
"3012","9f4f7cc7-e7ce-43e0-91a2-19e2d0006762","072007_0_6.81","72007",6,0,"81","ACERUB","88","37","A",5,NA,"c7128c14-c20e-4e9b-a8e6-8625deb79781","A",5.5,NA,"05791777-aeaa-4cf8-aebd-0f90764bcbf3","A","5.5",NA,"A",8,NA,"2","1","072007_0_6"
"3013","9f4f7cc7-e7ce-43e0-91a2-19e2d0006762","072007_0_6.38","72007",6,0,"38","ACERUB","72","25","A",7,NA,"c7128c14-c20e-4e9b-a8e6-8625deb79781","A",8,NA,"05791777-aeaa-4cf8-aebd-0f90764bcbf3","A","8",NA,"A",8,NA,"2","1","072007_0_6"
"3014","9f4f7cc7-e7ce-43e0-91a2-19e2d0006762","072007_0_6.22","72007",6,0,"22","ACERUB","65","45","A",12,NA,"c7128c14-c20e-4e9b-a8e6-8625deb79781","A",12.5,NA,"05791777-aeaa-4cf8-aebd-0f90764bcbf3","A","12.5",NA,"A",13.5,NA,"2","1","072007_0_6"
"3015","9f4f7cc7-e7ce-43e0-91a2-19e2d0006762","072007_0_6.66","72007",6,0,"66","ACERUB","7","82","A",5,NA,"c7128c14-c20e-4e9b-a8e6-8625deb79781","A",7,NA,"05791777-aeaa-4cf8-aebd-0f90764bcbf3","A","7",NA,"A",7.5,NA,"2","1","072007_0_6"
"3016","9f4f7cc7-e7ce-43e0-91a2-19e2d0006762","072007_0_6.13","72007",6,0,"13","ACERUB","68","20","A",5,NA,"c7128c14-c20e-4e9b-a8e6-8625deb79781","A",6,NA,"05791777-aeaa-4cf8-aebd-0f90764bcbf3","A","6",NA,"A",6.5,NA,"2","1","072007_0_6"
"3017","9f4f7cc7-e7ce-43e0-91a2-19e2d0006762","072007_0_6.53","72007",6,0,"53","ACERUB","32","25","A",5,NA,"c7128c14-c20e-4e9b-a8e6-8625deb79781","A",6,NA,"05791777-aeaa-4cf8-aebd-0f90764bcbf3","A","6",NA,"A",6.5,NA,"2","1","072007_0_6"
"3018","9f4f7cc7-e7ce-43e0-91a2-19e2d0006762","072007_0_6.33","72007",6,0,"33","ACERUB","60","40","A",4,NA,"c7128c14-c20e-4e9b-a8e6-8625deb79781","A",6,NA,"05791777-aeaa-4cf8-aebd-0f90764bcbf3","A","6",NA,"A",6,NA,"2","1","072007_0_6"
"3019","9f4f7cc7-e7ce-43e0-91a2-19e2d0006762","072007_0_6.74","72007",6,0,"74","ACERUB","78","3","A",11,NA,"c7128c14-c20e-4e9b-a8e6-8625deb79781","A",13,NA,"05791777-aeaa-4cf8-aebd-0f90764bcbf3","A","13",NA,"A",13,NA,"2","1","072007_0_6"
"3020","9f4f7cc7-e7ce-43e0-91a2-19e2d0006762","072007_0_6.29","72007",6,0,"29","ACERUB","25","10","A",6,NA,"c7128c14-c20e-4e9b-a8e6-8625deb79781","A",6,NA,"05791777-aeaa-4cf8-aebd-0f90764bcbf3","A","6",NA,"D",NA,NA,"2","1","072007_0_6"
"3021","9f4f7cc7-e7ce-43e0-91a2-19e2d0006762","072007_0_6.15","72007",6,0,"15","ACERUB","55","10","A",4,NA,"c7128c14-c20e-4e9b-a8e6-8625deb79781","A",4,NA,"05791777-aeaa-4cf8-aebd-0f90764bcbf3","A","4",NA,"A",4,NA,"2","1","072007_0_6"
"3022","9f4f7cc7-e7ce-43e0-91a2-19e2d0006762","072007_0_6.67","72007",6,0,"67","NYSSYL","50","98","A",5,"Nyssa","c7128c14-c20e-4e9b-a8e6-8625deb79781","A",7.5,NA,"05791777-aeaa-4cf8-aebd-0f90764bcbf3","A","7.5",NA,"A",8,NA,"2","1","072007_0_6"
"3023","9f4f7cc7-e7ce-43e0-91a2-19e2d0006762","072007_0_6.73","72007",6,0,"73","ACERUB","98","50","A",5,NA,"c7128c14-c20e-4e9b-a8e6-8625deb79781","D",NA,NA,"05791777-aeaa-4cf8-aebd-0f90764bcbf3","D",NA,NA,"D",NA,NA,"2","1","072007_0_6"
"3024","9f4f7cc7-e7ce-43e0-91a2-19e2d0006762","072007_0_6.50","72007",6,0,"50","ACERUB","82","9","A",4,NA,"c7128c14-c20e-4e9b-a8e6-8625deb79781","A",5,NA,"05791777-aeaa-4cf8-aebd-0f90764bcbf3","A","5",NA,"A",5,NA,"2","1","072007_0_6"
"3025","9f4f7cc7-e7ce-43e0-91a2-19e2d0006762","072007_0_6.6","72007",6,0,"6","ACERUB","80","70","A",6,NA,"c7128c14-c20e-4e9b-a8e6-8625deb79781","A",6,NA,"05791777-aeaa-4cf8-aebd-0f90764bcbf3","A","6",NA,"A",6.5,NA,"2","1","072007_0_6"
"3026","9f4f7cc7-e7ce-43e0-91a2-19e2d0006762","072007_0_6.89","72007",6,0,"89","ACERUB","22","80","A",5,NA,"c7128c14-c20e-4e9b-a8e6-8625deb79781","A",6.5,NA,"05791777-aeaa-4cf8-aebd-0f90764bcbf3","A","6.5",NA,"D",NA,NA,"2","1","072007_0_6"
"3027","9f4f7cc7-e7ce-43e0-91a2-19e2d0006762","072007_0_6.60","72007",6,0,"60","ACERUB","60","15","A",6,NA,"c7128c14-c20e-4e9b-a8e6-8625deb79781","A",6,NA,"05791777-aeaa-4cf8-aebd-0f90764bcbf3","A","6",NA,"A",6.5,NA,"2","1","072007_0_6"
"3028","9f4f7cc7-e7ce-43e0-91a2-19e2d0006762","072007_0_6.51","72007",6,0,"51","ACERUB","59","45","A",6,NA,"c7128c14-c20e-4e9b-a8e6-8625deb79781","A",7.5,NA,"05791777-aeaa-4cf8-aebd-0f90764bcbf3","A","7.5",NA,"D",NA,NA,"2","1","072007_0_6"
"3029","9f4f7cc7-e7ce-43e0-91a2-19e2d0006762","072007_0_6.59","72007",6,0,"59","ACERUB","11","25","A",3,NA,"c7128c14-c20e-4e9b-a8e6-8625deb79781","D",NA,NA,"05791777-aeaa-4cf8-aebd-0f90764bcbf3","D",NA,NA,"D",NA,NA,"2","1","072007_0_6"
"3030","9f4f7cc7-e7ce-43e0-91a2-19e2d0006762","072007_0_6.87","72007",6,0,"87","ACERUB","88","98","A",5,NA,"c7128c14-c20e-4e9b-a8e6-8625deb79781","D",NA,NA,"05791777-aeaa-4cf8-aebd-0f90764bcbf3","D",NA,NA,"D",NA,NA,"2","1","072007_0_6"
"3031","9f4f7cc7-e7ce-43e0-91a2-19e2d0006762","072007_0_6.45","72007",6,0,"45","ACERUB","40","2","A",6,NA,"c7128c14-c20e-4e9b-a8e6-8625deb79781","A",8,NA,"05791777-aeaa-4cf8-aebd-0f90764bcbf3","A","8",NA,"A",8,NA,"2","1","072007_0_6"
"3032","9f4f7cc7-e7ce-43e0-91a2-19e2d0006762","072007_0_6.98","72007",6,0,"98","ACERUB","72","15","A",5,NA,"c7128c14-c20e-4e9b-a8e6-8625deb79781","A",5.5,NA,"05791777-aeaa-4cf8-aebd-0f90764bcbf3","A","5.5",NA,"A",6.5,NA,"2","1","072007_0_6"
"3033","9f4f7cc7-e7ce-43e0-91a2-19e2d0006762","072007_0_6.99","72007",6,0,"99","ACERUB","10","65","A",4,NA,"c7128c14-c20e-4e9b-a8e6-8625deb79781","A",5,NA,"05791777-aeaa-4cf8-aebd-0f90764bcbf3","A","5",NA,"A",5.5,NA,"2","1","072007_0_6"
"3034","a0000f10-d59a-4051-8693-b0d4aa0d72a7","200264_120_2.105","200264",2,120,"105","QUERUB","9","5","P",NA,NA,NA,"A",17,"Miss ‘21","8ca2eb1e-029f-4b17-a621-114d2c9eef74","A","17","Miss ‘21","A",11,"Broken","2","2","200264_120_6"
"3035","a0000f10-d59a-4051-8693-b0d4aa0d72a7","200264_120_2.102","200264",2,120,"102","ACERUB","50","40","P",NA,NA,NA,"A",8,"Miss 21","8ca2eb1e-029f-4b17-a621-114d2c9eef74","A","8","Miss 21","A",10,NA,"2","2","200264_120_6"
"3036","a0000f10-d59a-4051-8693-b0d4aa0d72a7","200264_120_2.106","200264",2,120,"106","ACERUB","10","4","P",NA,NA,NA,"A",7,NA,"8ca2eb1e-029f-4b17-a621-114d2c9eef74","A","7",NA,"A",10,NA,"2","2","200264_120_6"
"3037","a0000f10-d59a-4051-8693-b0d4aa0d72a7","200264_120_2.104","200264",2,120,"104","PINSTR","98","22","P",NA,NA,NA,"A",6,NA,"8ca2eb1e-029f-4b17-a621-114d2c9eef74","A","6",NA,"A",10.5,NA,"2","2","200264_120_6"
"3038","a0000f10-d59a-4051-8693-b0d4aa0d72a7","200264_120_2.103","200264",2,120,"103","ACERUB","60","30","P",NA,NA,NA,"A",7.5,"Miss 21","8ca2eb1e-029f-4b17-a621-114d2c9eef74","A","7.5","Miss 21","CFS",NA,NA,"2","2","200264_120_6"
"3039","a0000f10-d59a-4051-8693-b0d4aa0d72a7","200264_120_2.101","200264",2,120,"101","PINSTR","45","60","P",NA,NA,NA,"A",5,NA,"8ca2eb1e-029f-4b17-a621-114d2c9eef74","A","5",NA,"A",6,NA,"2","2","200264_120_6"
"3040","a2034f71-b36b-42de-bf05-9c55322876ba","101052_240_6.32","101052",6,240,"32","ACERUB","1","81","A",4,NA,"520fcefe-0b37-43c7-97e4-5ad29a6a4fc3","D",NA,NA,"ccdf97d3-c18d-4539-9bd5-12f96a15a713","D",NA,NA,"D",NA,NA,"2","1","101052_240_6"
"3041","a2034f71-b36b-42de-bf05-9c55322876ba","101052_240_6.60","101052",6,240,"60","ACERUB","46","80","A",6,NA,"520fcefe-0b37-43c7-97e4-5ad29a6a4fc3","A",9,NA,"ccdf97d3-c18d-4539-9bd5-12f96a15a713","A","9",NA,"A",11,NA,"2","1","101052_240_6"
"3042","a2034f71-b36b-42de-bf05-9c55322876ba","101052_240_6.102","101052",6,240,"102","PINSTR","63","42","P",NA,NA,NA,"A",8,NA,"ccdf97d3-c18d-4539-9bd5-12f96a15a713","A","8",NA,"A",12,NA,"2","1","101052_240_6"
"3043","a2034f71-b36b-42de-bf05-9c55322876ba","101052_240_6.6","101052",6,240,"6","ACERUB","11","35","A",6,NA,"520fcefe-0b37-43c7-97e4-5ad29a6a4fc3","A",9,NA,"ccdf97d3-c18d-4539-9bd5-12f96a15a713","A","9",NA,"A",9,NA,"2","1","101052_240_6"
"3044","a2034f71-b36b-42de-bf05-9c55322876ba","101052_240_6.103","101052",6,240,"103","TSUCAN","11","89","P",NA,NA,NA,"A",2.5,"No tag","ccdf97d3-c18d-4539-9bd5-12f96a15a713","A","2.5","No tag","A",3.5,NA,"2","1","101052_240_6"
"3045","a2034f71-b36b-42de-bf05-9c55322876ba","101052_240_6.101","101052",6,240,"101","PINSTR","22","50","P",NA,NA,NA,"A",9,NA,"ccdf97d3-c18d-4539-9bd5-12f96a15a713","A","9",NA,"A",12,NA,"2","1","101052_240_6"
"3046","a2034f71-b36b-42de-bf05-9c55322876ba","101052_240_6.71","101052",6,240,"71","ACERUB","43","36","A",7,NA,"520fcefe-0b37-43c7-97e4-5ad29a6a4fc3","A",8,NA,"ccdf97d3-c18d-4539-9bd5-12f96a15a713","A","8",NA,"A",11,NA,"2","1","101052_240_6"
"3047","a4c0e62d-62e4-4156-a7af-a23dab5d7827","040979_240_2.110","40979",2,240,"110","PINSTR","22","24","P",NA,NA,NA,"A",5.5,NA,"0b678182-8d47-412a-896b-bab7f1839fc5","A","5.5",NA,"A",5,NA,"2","4","040979_240_2"
"3048","a4c0e62d-62e4-4156-a7af-a23dab5d7827","040979_240_2.45","40979",2,240,"45","ACERUB","20","98","A",4,NA,"d1921711-2d45-420b-a8f6-fdd6156fef81","A",5,NA,"0b678182-8d47-412a-896b-bab7f1839fc5","A","5",NA,"A",5,NA,"2","4","040979_240_2"
"3049","a4c0e62d-62e4-4156-a7af-a23dab5d7827","040979_240_2.184","40979",2,240,"184","ACERUB","4","39","A",5,NA,"d1921711-2d45-420b-a8f6-fdd6156fef81","A",5,"Now tag 184","0b678182-8d47-412a-896b-bab7f1839fc5","A","5",NA,"A",6,"Reads 184","2","4","040979_240_2"
"3050","a4c0e62d-62e4-4156-a7af-a23dab5d7827","040979_240_2.108","40979",2,240,"108","ACERUB","42","28","P",NA,NA,NA,"A",6,"Miss 21","0b678182-8d47-412a-896b-bab7f1839fc5","A","6","Miss 21","A",5.5,NA,"2","4","040979_240_2"
"3051","a4c0e62d-62e4-4156-a7af-a23dab5d7827","040979_240_2.32","40979",2,240,"32","ACERUB","97","48","A",5,NA,"d1921711-2d45-420b-a8f6-fdd6156fef81","A",5.5,NA,"0b678182-8d47-412a-896b-bab7f1839fc5","A","5.5",NA,"A",5.5,NA,"2","4","040979_240_2"
"3052","a4c0e62d-62e4-4156-a7af-a23dab5d7827","040979_240_2.7","40979",2,240,"7","ACERUB","17","78","A",5,NA,"d1921711-2d45-420b-a8f6-fdd6156fef81","A",5.5,NA,"0b678182-8d47-412a-896b-bab7f1839fc5","A","5.5",NA,"A",5.5,NA,"2","4","040979_240_2"
"3053","a4c0e62d-62e4-4156-a7af-a23dab5d7827","040979_240_2.104","40979",2,240,"104","ACERUB","73","49","P",NA,NA,NA,"A",6.5,"Miss ‘21","0b678182-8d47-412a-896b-bab7f1839fc5","A","6.5","Miss ‘21","A",6,NA,"2","4","040979_240_2"
"3054","a4c0e62d-62e4-4156-a7af-a23dab5d7827","040979_240_2.5","40979",2,240,"5","BETSP","87","23","A",5,NA,"d1921711-2d45-420b-a8f6-fdd6156fef81","A",8,NA,"0b678182-8d47-412a-896b-bab7f1839fc5","A","8",NA,"A",9,NA,"2","4","040979_240_2"
"3055","a4c0e62d-62e4-4156-a7af-a23dab5d7827","040979_240_2.103","40979",2,240,"103","BETSP","32","91","P",NA,NA,NA,"A",3,"BETSP","0b678182-8d47-412a-896b-bab7f1839fc5","A","3","BETSP","A",4,NA,"2","4","040979_240_2"
"3056","a4c0e62d-62e4-4156-a7af-a23dab5d7827","040979_240_2.68","40979",2,240,"68","BETSP","22","79","A",31,NA,"d1921711-2d45-420b-a8f6-fdd6156fef81","A",19.5,"Broken","0b678182-8d47-412a-896b-bab7f1839fc5","A","19.5","Broken","A",24,NA,"2","4","040979_240_2"
"3057","a4c0e62d-62e4-4156-a7af-a23dab5d7827","040979_240_2.113","40979",2,240,"113","BETSP","11","11","P",NA,NA,NA,"A",3.5,"Bet sp","0b678182-8d47-412a-896b-bab7f1839fc5","A","3.5","Bet sp","A",6,NA,"2","4","040979_240_2"
"3058","a4c0e62d-62e4-4156-a7af-a23dab5d7827","040979_240_2.109","40979",2,240,"109","TSUCAN","55","30","P",NA,NA,NA,"A",5.5,"Miss 21","0b678182-8d47-412a-896b-bab7f1839fc5","A","5.5","Miss 21","D",NA,NA,"2","4","040979_240_2"
"3059","a4c0e62d-62e4-4156-a7af-a23dab5d7827","040979_240_2.24","40979",2,240,"24","ACERUB","85","33","A",4,NA,"d1921711-2d45-420b-a8f6-fdd6156fef81","A",6,NA,"0b678182-8d47-412a-896b-bab7f1839fc5","A","6",NA,"A",7,NA,"2","4","040979_240_2"
"3060","a4c0e62d-62e4-4156-a7af-a23dab5d7827","040979_240_2.101","40979",2,240,"101","PINSTR","57","79","P",NA,NA,NA,"A",6,NA,"0b678182-8d47-412a-896b-bab7f1839fc5","A","6",NA,"A",6,NA,"2","4","040979_240_2"
"3061","a4c0e62d-62e4-4156-a7af-a23dab5d7827","040979_240_2.105","40979",2,240,"105","PINSTR","52","45","P",NA,NA,NA,"A",8,"Miss ‘21","0b678182-8d47-412a-896b-bab7f1839fc5","A","8","Miss ‘21","A",8,NA,"2","4","040979_240_2"
"3062","a4c0e62d-62e4-4156-a7af-a23dab5d7827","040979_240_2.86","40979",2,240,"86","ACERUB","62","92","A",4,NA,"d1921711-2d45-420b-a8f6-fdd6156fef81","A",5.5,NA,"0b678182-8d47-412a-896b-bab7f1839fc5","A","5.5",NA,"A",6,"Was 5.5","2","4","040979_240_2"
"3063","a4c0e62d-62e4-4156-a7af-a23dab5d7827","040979_240_2.76","40979",2,240,"76","BETSP","73","57","A",3,NA,"d1921711-2d45-420b-a8f6-fdd6156fef81","A",5,NA,"0b678182-8d47-412a-896b-bab7f1839fc5","A","5",NA,"A",9,NA,"2","4","040979_240_2"
"3064","a4c0e62d-62e4-4156-a7af-a23dab5d7827","040979_240_2.98","40979",2,240,"98","BETSP","70","1","A",3,NA,"d1921711-2d45-420b-a8f6-fdd6156fef81","D",NA,NA,"0b678182-8d47-412a-896b-bab7f1839fc5","A","4.5",NA,"A",5,"Was alive","2","4","040979_240_2"
"3065","a4c0e62d-62e4-4156-a7af-a23dab5d7827","040979_240_2.79","40979",2,240,"79","BETSP","71","41","A",3,NA,"d1921711-2d45-420b-a8f6-fdd6156fef81","D",NA,NA,"0b678182-8d47-412a-896b-bab7f1839fc5","D",NA,NA,"D",NA,NA,"2","4","040979_240_2"
"3066","a4c0e62d-62e4-4156-a7af-a23dab5d7827","040979_240_2.61","40979",2,240,"61","BETSP","62","50","A",12,NA,"d1921711-2d45-420b-a8f6-fdd6156fef81","A",12.5,NA,"0b678182-8d47-412a-896b-bab7f1839fc5","A","12.5",NA,"D",NA,NA,"2","4","040979_240_2"
"3067","a4c0e62d-62e4-4156-a7af-a23dab5d7827","040979_240_2.69","40979",2,240,"69","BETSP","71","46","A",4,NA,"d1921711-2d45-420b-a8f6-fdd6156fef81","D",NA,NA,"0b678182-8d47-412a-896b-bab7f1839fc5","D",NA,NA,"D",NA,NA,"2","4","040979_240_2"
"3068","a4c0e62d-62e4-4156-a7af-a23dab5d7827","040979_240_2.19","40979",2,240,"19","BETSP","61","7","A",2,NA,"d1921711-2d45-420b-a8f6-fdd6156fef81","D",NA,NA,"0b678182-8d47-412a-896b-bab7f1839fc5","D",NA,NA,"D",NA,NA,"2","4","040979_240_2"
"3069","a4c0e62d-62e4-4156-a7af-a23dab5d7827","040979_240_2.40","40979",2,240,"40","BETSP","75","52","A",2,NA,"d1921711-2d45-420b-a8f6-fdd6156fef81","A",3.5,NA,"0b678182-8d47-412a-896b-bab7f1839fc5","A","3.5",NA,"D",NA,NA,"2","4","040979_240_2"
"3070","a4c0e62d-62e4-4156-a7af-a23dab5d7827","040979_240_2.64","40979",2,240,"64","TSUCAN","37","33","A",4,NA,"d1921711-2d45-420b-a8f6-fdd6156fef81","A",5,NA,"0b678182-8d47-412a-896b-bab7f1839fc5","A","5",NA,"A",7,NA,"2","4","040979_240_2"
