"","num_to_ht","num_needed","min_time_to_ht","med_time_to_ht","species","canopy","trial"
"647",0,Inf,NA,NA,4,1,65
"648",8,1250,14,20,4,2,65
"649",0,Inf,NA,NA,5,1,65
"650",5,2000,23,34,5,2,65
"651",12,833.333333333333,22,35,1,1,66
"652",53,188.679245283019,19,36,1,2,66
"653",33,303.030303030303,15,23,2,1,66
"654",1321,7.57002271006813,10,29,2,2,66
"655",3,3333.33333333333,20,35.5,3,1,66
"656",176,56.8181818181818,13,27,3,2,66
"657",0,Inf,NA,NA,4,1,66
"658",11,909.090909090909,13,22,4,2,66
"659",3,3333.33333333333,38,43.5,5,1,66
"660",8,1250,28,41,5,2,66
"661",14,714.285714285714,22,32,1,1,67
"662",36,277.777777777778,17,40,1,2,67
"663",46,217.391304347826,12,22,2,1,67
"664",1342,7.45156482861401,10,29,2,2,67
"665",9,1111.11111111111,20,30.5,3,1,67
"666",143,69.9300699300699,14,26,3,2,67
"667",0,Inf,NA,NA,4,1,67
"668",6,1666.66666666667,16,23.5,4,2,67
"669",0,Inf,NA,NA,5,1,67
"670",9,1111.11111111111,24,43,5,2,67
"671",6,1666.66666666667,27,35,1,1,68
"672",36,277.777777777778,17,37,1,2,68
"673",43,232.558139534884,12,24,2,1,68
"674",1349,7.41289844329133,10,29,2,2,68
"675",5,2000,20,29,3,1,68
"676",159,62.8930817610063,13,26,3,2,68
"677",0,Inf,NA,NA,4,1,68
"678",16,625,14,22,4,2,68
"679",0,Inf,NA,NA,5,1,68
"680",9,1111.11111111111,28,46,5,2,68
"681",10,1000,23,34,1,1,69
"682",32,312.5,17,31.5,1,2,69
"683",50,200,12,23,2,1,69
"684",1357,7.36919675755343,10,30,2,2,69
"685",3,3333.33333333333,22,26,3,1,69
"686",176,56.8181818181818,15,26,3,2,69
"687",0,Inf,NA,NA,4,1,69
"688",8,1250,16,23,4,2,69
"689",0,Inf,NA,NA,5,1,69
"690",8,1250,24,35,5,2,69
"691",10,1000,23,33.5,1,1,70
"692",36,277.777777777778,20,37,1,2,70
"693",43,232.558139534884,14,23,2,1,70
"694",1321,7.57002271006813,10,30,2,2,70
"695",0,Inf,NA,NA,3,1,70
"696",149,67.1140939597315,13,26,3,2,70
"697",0,Inf,NA,NA,4,1,70
"698",11,909.090909090909,17,22,4,2,70
"699",0,Inf,NA,NA,5,1,70
"700",8,1250,30,45.5,5,2,70
"701",11,909.090909090909,22,32.5,1,1,71
"702",35,285.714285714286,17,30,1,2,71
"703",56,178.571428571429,12,22,2,1,71
"704",1363,7.33675715333822,10,29,2,2,71
"705",3,3333.33333333333,26,29,3,1,71
"706",151,66.2251655629139,13,26,3,2,71
"707",0,Inf,NA,NA,4,1,71
"708",15,666.666666666667,15,20,4,2,71
"709",0,Inf,NA,NA,5,1,71
"710",8,1250,21,44,5,2,71
"711",15,666.666666666667,22,34,1,1,72
"712",43,232.558139534884,17,39,1,2,72
"713",47,212.765957446808,12,22,2,1,72
"714",1356,7.37463126843658,10,29,2,2,72
"715",2,5000,25,26.5,3,1,72
"716",150,66.6666666666667,13,26,3,2,72
"717",0,Inf,NA,NA,4,1,72
"718",16,625,13,20,4,2,72
"719",0,Inf,NA,NA,5,1,72
"720",3,3333.33333333333,31,35,5,2,72
"721",13,769.230769230769,21,35,1,1,73
"722",44,227.272727272727,17,36,1,2,73
"723",44,227.272727272727,13,22,2,1,73
"724",1371,7.29394602479942,10,29,2,2,73
"725",6,1666.66666666667,22,31,3,1,73
"726",156,64.1025641025641,13,26,3,2,73
"727",0,Inf,NA,NA,4,1,73
"728",10,1000,14,20.5,4,2,73
"729",0,Inf,NA,NA,5,1,73
"730",6,1666.66666666667,34,57.5,5,2,73
"731",11,909.090909090909,22,39,1,1,74
"732",33,303.030303030303,19,34,1,2,74
"733",47,212.765957446808,12,22,2,1,74
"734",1344,7.44047619047619,11,29,2,2,74
"735",8,1250,20,35,3,1,74
"736",163,61.3496932515337,14,27,3,2,74
"737",0,Inf,NA,NA,4,1,74
"738",15,666.666666666667,16,20,4,2,74
"739",1,10000,46,50.5,5,1,74
"740",7,1428.57142857143,31,46,5,2,74
"741",17,588.235294117647,21,33,1,1,75
"742",32,312.5,17,37,1,2,75
"743",38,263.157894736842,14,24,2,1,75
"744",1341,7.45712155108128,10,29,2,2,75
"745",3,3333.33333333333,26,31.5,3,1,75
"746",160,62.5,13,26,3,2,75
"747",0,Inf,NA,NA,4,1,75
"748",14,714.285714285714,14,25,4,2,75
"749",2,5000,31,38,5,1,75
"750",10,1000,30,47.5,5,2,75
"751",11,909.090909090909,21,36.5,1,1,76
"752",39,256.410256410256,17,35,1,2,76
"753",40,250,14,22,2,1,76
"754",1396,7.16332378223496,10,29,2,2,76
"755",2,5000,25,30,3,1,76
"756",156,64.1025641025641,13,26,3,2,76
"757",0,Inf,NA,NA,4,1,76
"758",11,909.090909090909,14,20,4,2,76
"759",1,10000,33,36,5,1,76
"760",7,1428.57142857143,27,42,5,2,76
"761",11,909.090909090909,21,37,1,1,77
"762",49,204.081632653061,17,36,1,2,77
"763",39,256.410256410256,13,24,2,1,77
"764",1327,7.53579502637528,10,29,2,2,77
"765",2,5000,22,28,3,1,77
"766",170,58.8235294117647,13,26,3,2,77
"767",0,Inf,NA,NA,4,1,77
"768",10,1000,14,22,4,2,77
"769",1,10000,53,53,5,1,77
"770",6,1666.66666666667,28,32.5,5,2,77
"771",13,769.230769230769,22,38,1,1,78
"772",31,322.58064516129,17,40,1,2,78
"773",54,185.185185185185,13,23,2,1,78
"774",1326,7.54147812971342,10,30,2,2,78
"775",4,2500,27,32.5,3,1,78
"776",173,57.8034682080925,14,27,3,2,78
"777",0,Inf,NA,NA,4,1,78
"778",8,1250,16,21,4,2,78
"779",0,Inf,NA,NA,5,1,78
"780",9,1111.11111111111,34,42,5,2,78
"781",11,909.090909090909,21,32,1,1,79
"782",24,416.666666666667,17,37,1,2,79
"783",47,212.765957446808,12,23,2,1,79
"784",1358,7.36377025036819,10,29,2,2,79
"785",4,2500,20,33,3,1,79
"786",156,64.1025641025641,13,27,3,2,79
"787",0,Inf,NA,NA,4,1,79
"788",16,625,15,22,4,2,79
"789",0,Inf,NA,NA,5,1,79
"790",10,1000,30,49,5,2,79
"791",13,769.230769230769,21,32,1,1,80
"792",33,303.030303030303,18,38,1,2,80
"793",45,222.222222222222,13,22,2,1,80
"794",1353,7.3909830007391,10,29,2,2,80
"795",6,1666.66666666667,25,41.5,3,1,80
"796",159,62.8930817610063,14,27,3,2,80
"797",0,Inf,NA,NA,4,1,80
"798",16,625,14,19,4,2,80
"799",0,Inf,NA,NA,5,1,80
"800",11,909.090909090909,27,34.5,5,2,80
"801",10,1000,21,29,1,1,81
"802",30,333.333333333333,18,36,1,2,81
"803",44,227.272727272727,14,22,2,1,81
"804",1350,7.40740740740741,10,29,2,2,81
"805",3,3333.33333333333,25,31,3,1,81
"806",153,65.359477124183,13,27,3,2,81
"807",0,Inf,NA,NA,4,1,81
"808",8,1250,15,21,4,2,81
"809",2,5000,36,43.5,5,1,81
"810",3,3333.33333333333,32,41,5,2,81
"811",12,833.333333333333,22,36,1,1,82
"812",38,263.157894736842,17,38,1,2,82
"813",42,238.095238095238,13,22,2,1,82
"814",1328,7.53012048192771,10,30,2,2,82
"815",3,3333.33333333333,32,40.5,3,1,82
"816",168,59.5238095238095,13,25,3,2,82
"817",0,Inf,NA,NA,4,1,82
"818",9,1111.11111111111,17,21,4,2,82
"819",0,Inf,NA,NA,5,1,82
"820",6,1666.66666666667,30,47,5,2,82
"821",9,1111.11111111111,22,36,1,1,83
"822",38,263.157894736842,17,37,1,2,83
"823",46,217.391304347826,13,21,2,1,83
"824",1414,7.07213578500707,10,30,2,2,83
"825",6,1666.66666666667,21,38,3,1,83
"826",162,61.7283950617284,13,26,3,2,83
"827",0,Inf,NA,NA,4,1,83
"828",13,769.230769230769,14,22,4,2,83
"829",0,Inf,NA,NA,5,1,83
"830",11,909.090909090909,24,41,5,2,83
"831",11,909.090909090909,23,34,1,1,84
"832",41,243.90243902439,19,36,1,2,84
"833",41,243.90243902439,13,22,2,1,84
"834",1417,7.05716302046577,10,29,2,2,84
"835",5,2000,26,36,3,1,84
"836",166,60.2409638554217,13,26,3,2,84
"837",0,Inf,NA,NA,4,1,84
"838",9,1111.11111111111,13,18,4,2,84
"839",1,10000,39,49,5,1,84
"840",1,10000,43,43.5,5,2,84
"841",12,833.333333333333,22,37,1,1,85
"842",42,238.095238095238,17,33,1,2,85
"843",35,285.714285714286,13,21,2,1,85
"844",1409,7.097232079489,10,29,2,2,85
"845",5,2000,21,25.5,3,1,85
"846",159,62.8930817610063,14,26,3,2,85
"847",1,10000,26,28.5,4,1,85
"848",10,1000,13,20,4,2,85
"849",0,Inf,NA,NA,5,1,85
"850",4,2500,29,36,5,2,85
"851",10,1000,27,34,1,1,86
"852",37,270.27027027027,17,38,1,2,86
"853",42,238.095238095238,12,21,2,1,86
"854",1359,7.35835172921266,10,29,2,2,86
"855",3,3333.33333333333,26,37,3,1,86
"856",148,67.5675675675676,13,25,3,2,86
"857",0,Inf,NA,NA,4,1,86
"858",7,1428.57142857143,15,22,4,2,86
"859",1,10000,52,60.5,5,1,86
"860",8,1250,30,47,5,2,86
"861",11,909.090909090909,21,31,1,1,87
"862",44,227.272727272727,17,40,1,2,87
"863",48,208.333333333333,13,22,2,1,87
"864",1297,7.71010023130301,10,29,2,2,87
"865",7,1428.57142857143,21,30,3,1,87
"866",165,60.6060606060606,14,25,3,2,87
"867",0,Inf,NA,NA,4,1,87
"868",18,555.555555555556,16,22,4,2,87
"869",0,Inf,NA,NA,5,1,87
"870",10,1000,25,41,5,2,87
"871",9,1111.11111111111,21,30,1,1,88
"872",30,333.333333333333,17,32,1,2,88
"873",41,243.90243902439,13,20,2,1,88
"874",1377,7.26216412490922,11,30,2,2,88
"875",4,2500,22,26,3,1,88
"876",174,57.4712643678161,13,26,3,2,88
"877",0,Inf,NA,NA,4,1,88
"878",10,1000,14,20,4,2,88
"879",0,Inf,NA,NA,5,1,88
"880",5,2000,25,44,5,2,88
"881",12,833.333333333333,21,34,1,1,89
"882",29,344.827586206897,17,41,1,2,89
"883",37,270.27027027027,12,22,2,1,89
"884",1341,7.45712155108128,10,30,2,2,89
"885",4,2500,22,24,3,1,89
"886",134,74.6268656716418,14,25,3,2,89
"887",0,Inf,NA,NA,4,1,89
"888",11,909.090909090909,14,22,4,2,89
"889",0,Inf,NA,NA,5,1,89
"890",7,1428.57142857143,25,43,5,2,89
"891",8,1250,22,36,1,1,90
"892",34,294.117647058824,17,36,1,2,90
"893",40,250,14,23,2,1,90
"894",1362,7.34214390602056,10,29,2,2,90
"895",3,3333.33333333333,26,32,3,1,90
"896",168,59.5238095238095,13,25,3,2,90
"897",0,Inf,NA,NA,4,1,90
"898",5,2000,15,19,4,2,90
"899",0,Inf,NA,NA,5,1,90
"900",7,1428.57142857143,20,36,5,2,90
"901",5,2000,21,35,1,1,91
"902",27,370.37037037037,17,40,1,2,91
"903",49,204.081632653061,13,22,2,1,91
"904",1320,7.57575757575758,10,30,2,2,91
"905",1,10000,22,22.5,3,1,91
"906",150,66.6666666666667,13,26,3,2,91
"907",0,Inf,NA,NA,4,1,91
"908",15,666.666666666667,13,22,4,2,91
"909",3,3333.33333333333,41,51.5,5,1,91
"910",11,909.090909090909,30,46,5,2,91
"911",7,1428.57142857143,23,34.5,1,1,92
"912",43,232.558139534884,17,41,1,2,92
"913",43,232.558139534884,14,21.5,2,1,92
"914",1320,7.57575757575758,10,29,2,2,92
"915",2,5000,22,33,3,1,92
"916",163,61.3496932515337,13,26,3,2,92
"917",0,Inf,NA,NA,4,1,92
"918",6,1666.66666666667,14,18,4,2,92
"919",1,10000,40,48.5,5,1,92
"920",5,2000,30,35,5,2,92
"921",10,1000,21,32,1,1,93
"922",37,270.27027027027,18,36,1,2,93
"923",40,250,14,24,2,1,93
"924",1343,7.44601638123604,10,30,2,2,93
"925",4,2500,23,30.5,3,1,93
"926",146,68.4931506849315,13,26,3,2,93
"927",0,Inf,NA,NA,4,1,93
"928",13,769.230769230769,16,20,4,2,93
"929",0,Inf,NA,NA,5,1,93
"930",7,1428.57142857143,26,53,5,2,93
"931",8,1250,22,49,1,1,94
"932",36,277.777777777778,17,33,1,2,94
"933",58,172.413793103448,13,22,2,1,94
"934",1370,7.2992700729927,10,30,2,2,94
"935",2,5000,21,24.5,3,1,94
"936",159,62.8930817610063,13,26,3,2,94
"937",0,Inf,NA,NA,4,1,94
"938",9,1111.11111111111,16,22,4,2,94
"939",1,10000,57,61.5,5,1,94
"940",8,1250,32,44,5,2,94
"941",6,1666.66666666667,21,30,1,1,95
"942",34,294.117647058824,17,38,1,2,95
"943",54,185.185185185185,13,21.5,2,1,95
"944",1362,7.34214390602056,10,30,2,2,95
"945",2,5000,33,34.5,3,1,95
"946",180,55.5555555555556,14,27,3,2,95
"947",0,Inf,NA,NA,4,1,95
"948",10,1000,14,20,4,2,95
"949",0,Inf,NA,NA,5,1,95
"950",4,2500,31,34,5,2,95
"951",17,588.235294117647,22,36.5,1,1,96
"952",35,285.714285714286,17,40,1,2,96
"953",42,238.095238095238,13,23,2,1,96
"954",1328,7.53012048192771,11,29,2,2,96
"955",4,2500,26,29.5,3,1,96
"956",153,65.359477124183,14,26,3,2,96
"957",0,Inf,NA,NA,4,1,96
"958",10,1000,15,22,4,2,96
"959",0,Inf,NA,NA,5,1,96
"960",7,1428.57142857143,30,39,5,2,96
"961",15,666.666666666667,22,34,1,1,97
"962",31,322.58064516129,17,39,1,2,97
"963",54,185.185185185185,12,21,2,1,97
"964",1352,7.39644970414201,10,29,2,2,97
"965",3,3333.33333333333,22,50.5,3,1,97
"966",146,68.4931506849315,13,26,3,2,97
"967",0,Inf,NA,NA,4,1,97
"968",9,1111.11111111111,19,23,4,2,97
"969",0,Inf,NA,NA,5,1,97
"970",13,769.230769230769,21,47,5,2,97
"971",8,1250,22,31.5,1,1,98
"972",37,270.27027027027,17,36,1,2,98
"973",50,200,12,21,2,1,98
"974",1357,7.36919675755343,10,30,2,2,98
"975",1,10000,46,48.5,3,1,98
"976",167,59.8802395209581,13,27,3,2,98
"977",0,Inf,NA,NA,4,1,98
"978",15,666.666666666667,15,21,4,2,98
"979",1,10000,46,51.5,5,1,98
"980",3,3333.33333333333,33,51,5,2,98
"981",14,714.285714285714,22,38,1,1,99
"982",34,294.117647058824,17,38,1,2,99
"983",38,263.157894736842,13,23,2,1,99
"984",1338,7.47384155455904,10,29,2,2,99
"985",4,2500,22,26.5,3,1,99
"986",160,62.5,14,27,3,2,99
"987",0,Inf,NA,NA,4,1,99
"988",15,666.666666666667,15,21,4,2,99
"989",1,10000,64,65.5,5,1,99
"990",9,1111.11111111111,26,43,5,2,99
"991",10,1000,21,29,1,1,100
"992",36,277.777777777778,17,38,1,2,100
"993",43,232.558139534884,13,24,2,1,100
"994",1371,7.29394602479942,10,29,2,2,100
"995",2,5000,24,26,3,1,100
"996",154,64.9350649350649,13,26,3,2,100
"997",0,Inf,NA,NA,4,1,100
"998",15,666.666666666667,14,21,4,2,100
"999",0,Inf,NA,NA,5,1,100
"1000",8,1250,21,34,5,2,100
